1,1,1.37,302.23,155.29,142.86,1,car,1
1,2,361.3,102.68,149.74,106.65,1,car,1
2,1,1.29,309.64,147.9,137.44,1,car,1
2,2,363.61,102.81,148.07,105.86,1,car,1
3,1,1.21,317.05,140.5,132.02,1,car,1
3,2,365.93,102.94,146.39,105.06,1,car,1
4,1,1.13,324.47,133.11,126.6,1,car,1
4,2,368.25,103.07,144.72,104.26,1,car,1
5,1,1.05,331.88,125.72,121.18,1,car,1
5,2,370.56,103.2,143.04,103.46,1,car,1
6,1,0.97,339.3,118.32,115.76,1,car,1
6,2,372.88,103.33,141.37,102.66,1,car,1
7,1,0.78,337.19,114.51,120.16,1,car,1
7,2,374.47,103.14,140.11,102.48,1,car,1
8,1,0.58,335.08,110.7,124.55,1,car,1
8,2,376.06,102.95,138.86,102.3,1,car,1
9,1,0.39,332.98,106.89,128.95,1,car,1
9,2,377.65,102.76,137.61,102.12,1,car,1
10,1,0.19,330.87,103.08,133.35,1,car,1
10,2,379.24,102.57,136.36,101.93,1,car,1
11,1,0.0,328.77,99.27,137.75,1,car,1
11,2,380.83,102.38,135.11,101.75,1,car,1
12,1,0.0,328.33,99.13,138.57,1,car,1
12,2,382.42,102.48,133.98,100.92,1,car,1
13,1,0.0,327.89,99.0,139.39,1,car,1
13,2,384.0,102.59,132.85,100.09,1,car,1
14,1,0.0,327.46,98.87,140.21,1,car,1
14,2,385.58,102.69,131.72,99.26,1,car,1
15,1,0.0,327.02,98.74,141.04,1,car,1
15,2,387.17,102.79,130.59,98.43,1,car,1
16,1,0.0,326.58,98.6,141.86,1,car,1
16,2,388.75,102.89,129.46,97.6,1,car,1
17,1,0.0,326.14,98.47,142.68,1,car,1
17,2,390.71,102.38,128.31,97.7,1,car,1
18,1,0.0,325.7,98.34,143.51,1,car,1
18,2,392.66,101.87,127.17,97.8,1,car,1
19,1,0.0,325.27,98.21,144.33,1,car,1
19,2,394.62,101.36,126.02,97.89,1,car,1
20,1,0.0,324.83,98.07,145.15,1,car,1
20,2,396.58,100.85,124.87,97.99,1,car,1
21,1,0.0,324.39,97.94,145.98,1,car,1
21,2,398.53,100.33,123.72,98.09,1,car,1
22,1,0.0,325.07,95.93,144.97,1,car,1
22,2,399.3,99.67,123.63,98.44,1,car,1
23,1,0.0,325.75,93.92,143.97,1,car,1
23,2,400.07,99.02,123.54,98.79,1,car,1
24,1,0.0,326.42,91.91,142.97,1,car,1
24,2,400.83,98.36,123.45,99.14,1,car,1
25,1,0.0,327.1,89.9,141.96,1,car,1
25,2,401.6,97.7,123.36,99.49,1,car,1
26,1,0.0,327.78,87.89,140.96,1,car,1
26,2,402.37,97.04,123.26,99.84,1,car,1
27,1,0.0,328.98,87.74,139.87,1,car,1
27,2,402.78,96.33,123.07,100.47,1,car,1
28,1,0.0,330.18,87.59,138.77,1,car,1
28,2,403.2,95.62,122.87,101.1,1,car,1
29,1,0.0,331.38,87.44,137.68,1,car,1
29,2,403.62,94.91,122.68,101.73,1,car,1
30,1,0.0,332.59,87.29,136.58,1,car,1
30,2,404.04,94.2,122.48,102.36,1,car,1
31,1,0.0,333.79,87.15,135.49,1,car,1
31,2,404.46,93.5,122.28,102.99,1,car,1
32,1,0.0,333.04,87.52,136.13,1,car,1
32,2,403.97,94.17,122.8,102.36,1,car,1
33,1,0.0,332.29,87.88,136.77,1,car,1
33,2,403.49,94.84,123.31,101.74,1,car,1
34,1,0.0,331.54,88.25,137.41,1,car,1
34,2,403.0,95.52,123.82,101.11,1,car,1
35,1,0.0,330.79,88.62,138.06,1,car,1
35,2,402.51,96.19,124.34,100.48,1,car,1
36,1,0.0,330.04,88.99,138.7,1,car,1
36,2,402.02,96.86,124.85,99.85,1,car,1
