1,1,1018.25,527.78,197.24,197.4,1,car,1
1,2,1641.96,462.83,182.97,194.82,1,car,1
1,3,562.83,397.55,163.16,189.74,1,car,1
1,4,304.45,118.65,105.6,81.97,1,car,1
1,5,1516.78,119.25,101.06,73.88,1,car,1
1,6,183.0,122.45,93.0,70.37,1,car,1
1,7,1643.49,120.37,92.95,69.61,1,car,1
2,1,1019.64,528.99,209.74,198.62,1,car,1
2,2,1655.07,455.77,182.24,195.91,1,car,1
2,3,577.2,393.31,159.8,187.08,1,car,1
2,4,304.64,118.47,103.16,82.42,1,car,1
2,5,1517.35,119.04,100.42,73.69,1,car,1
2,6,182.02,122.46,94.08,70.24,1,car,1
2,7,1641.93,120.63,94.27,69.45,1,car,1
3,1,1021.04,530.2,222.24,199.83,1,car,1
3,2,1668.17,448.72,181.5,196.99,1,car,1
3,3,591.58,389.06,156.44,184.42,1,car,1
3,4,304.84,118.28,100.73,82.87,1,car,1
3,5,1517.92,118.82,99.78,73.51,1,car,1
3,6,181.05,122.46,95.15,70.1,1,car,1
3,7,1640.37,120.89,95.59,69.29,1,car,1
4,1,1022.44,531.41,234.74,201.05,1,car,1
4,2,1681.27,441.66,180.77,198.08,1,car,1
4,3,605.96,384.82,153.08,181.76,1,car,1
4,4,305.03,118.1,98.3,83.33,1,car,1
4,5,1518.48,118.61,99.14,73.33,1,car,1
4,6,180.07,122.46,96.23,69.97,1,car,1
4,7,1638.81,121.15,96.91,69.13,1,car,1
5,1,1023.84,532.63,247.24,202.27,1,car,1
5,2,1694.38,434.61,180.03,199.16,1,car,1
5,3,620.33,380.58,149.73,179.1,1,car,1
5,4,305.22,117.91,95.86,83.78,1,car,1
5,5,1519.05,118.4,98.5,73.14,1,car,1
5,6,179.09,122.47,97.31,69.83,1,car,1
5,7,1637.26,121.41,98.24,68.97,1,car,1
6,1,1025.24,533.84,259.74,203.49,1,car,1
6,2,1707.48,427.56,179.29,200.24,1,car,1
6,3,634.71,376.34,146.37,176.44,1,car,1
6,4,305.41,117.73,93.43,84.23,1,car,1
6,5,1519.61,118.18,97.86,72.96,1,car,1
6,6,178.11,122.47,98.38,69.7,1,car,1
6,7,1635.7,121.67,99.56,68.81,1,car,1
7,1,1028.92,535.96,253.75,201.47,1,car,1
7,2,1699.26,426.95,194.15,201.24,1,car,1
7,3,641.78,375.52,145.64,174.99,1,car,1
7,4,305.58,117.85,93.71,83.59,1,car,1
7,5,1518.83,118.28,98.85,73.07,1,car,1
7,6,177.14,122.48,99.46,69.56,1,car,1
7,7,1635.47,121.24,99.52,69.62,1,car,1
8,1,1032.61,538.09,247.77,199.45,1,car,1
8,2,1691.05,426.34,209.01,202.24,1,car,1
8,3,648.84,374.7,144.92,173.54,1,car,1
8,4,305.74,117.98,93.98,82.95,1,car,1
8,5,1518.04,118.39,99.85,73.18,1,car,1
8,6,176.16,122.48,100.53,69.43,1,car,1
8,7,1635.25,120.8,99.48,70.43,1,car,1
9,1,1036.3,540.22,241.78,197.44,1,car,1
9,2,1682.84,425.73,223.87,203.24,1,car,1
9,3,655.91,373.89,144.19,172.09,1,car,1
9,4,305.91,118.11,94.26,82.3,1,car,1
9,5,1517.25,118.49,100.85,73.29,1,car,1
9,6,175.18,122.48,101.61,69.29,1,car,1
9,7,1635.02,120.37,99.44,71.24,1,car,1
10,1,1039.99,542.35,235.79,195.42,1,car,1
10,2,1674.62,425.12,238.73,204.23,1,car,1
10,3,662.98,373.07,143.46,170.64,1,car,1
10,4,306.07,118.23,94.53,81.66,1,car,1
10,5,1516.46,118.59,101.85,73.4,1,car,1
10,6,174.21,122.49,102.69,69.16,1,car,1
10,7,1634.79,119.94,99.4,72.05,1,car,1
11,1,1043.67,544.47,229.8,193.4,1,car,1
11,2,1666.41,424.51,253.59,205.23,1,car,1
11,3,670.05,372.25,142.74,169.19,1,car,1
11,4,306.24,118.36,94.81,81.02,1,car,1
11,5,1515.67,118.7,102.84,73.51,1,car,1
11,6,173.23,122.49,103.76,69.02,1,car,1
11,7,1634.57,119.51,99.36,72.86,1,car,1
12,1,1045.84,544.06,227.02,191.47,1,car,1
12,2,1673.84,423.86,246.16,205.76,1,car,1
12,3,679.2,370.47,135.35,170.16,1,car,1
12,4,305.7,118.31,95.47,82.11,1,car,1
12,5,1514.74,118.52,103.85,73.95,1,car,1
12,6,172.25,122.49,104.84,68.89,1,car,1
12,7,1634.87,120.02,99.21,72.18,1,car,1
13,1,1048.01,543.64,224.24,189.54,1,car,1
13,2,1681.26,423.21,238.74,206.28,1,car,1
13,3,688.35,368.69,127.97,171.14,1,car,1
13,4,305.16,118.26,96.14,83.2,1,car,1
13,5,1513.81,118.33,104.86,74.38,1,car,1
13,6,171.27,122.5,105.91,68.75,1,car,1
13,7,1635.18,120.53,99.06,71.5,1,car,1
14,1,1050.18,543.23,221.46,187.61,1,car,1
14,2,1688.69,422.56,231.31,206.81,1,car,1
14,3,697.51,366.92,120.58,172.11,1,car,1
14,4,304.62,118.21,96.8,84.29,1,car,1
14,5,1512.88,118.15,105.87,74.81,1,car,1
14,6,171.35,122.27,105.76,69.13,1,car,1
14,7,1635.48,121.05,98.91,70.81,1,car,1
15,1,1052.34,542.81,218.68,185.68,1,car,1
15,2,1696.12,421.91,223.88,207.33,1,car,1
15,3,706.66,365.14,113.2,173.09,1,car,1
15,4,304.08,118.17,97.47,85.38,1,car,1
15,5,1511.94,117.97,106.87,75.25,1,car,1
15,6,171.42,122.05,105.62,69.51,1,car,1
15,7,1635.79,121.56,98.76,70.13,1,car,1
16,1,1054.51,542.39,215.9,183.75,1,car,1
16,2,1703.55,421.26,216.45,207.86,1,car,1
16,3,715.81,363.36,105.81,174.06,1,car,1
16,4,303.54,118.12,98.14,86.47,1,car,1
16,5,1511.01,117.79,107.88,75.68,1,car,1
16,6,171.49,121.82,105.47,69.88,1,car,1
16,7,1636.1,122.07,98.61,69.44,1,car,1
17,1,1056.68,541.98,213.12,181.82,1,car,1
17,2,1706.9,421.22,212.92,207.25,1,car,1
