1,1,849.38,482.32,187.17,191.71,1,car,1
1,2,1324.31,449.93,134.59,140.02,1,car,1
1,3,1701.65,114.3,109.35,87.13,1,car,1
1,4,1572.36,109.5,110.34,85.84,1,car,1
1,5,113.89,115.65,101.9,83.38,1,car,1
1,6,356.83,110.43,100.21,80.44,1,car,1
1,7,235.99,109.09,101.07,71.01,1,car,1
2,1,852.22,480.13,184.72,197.59,1,car,1
2,2,1324.07,450.22,134.81,139.37,1,car,1
2,3,1700.29,114.47,110.74,87.13,1,car,1
2,4,1571.92,109.37,110.94,86.19,1,car,1
2,5,114.32,115.62,101.24,83.98,1,car,1
2,6,356.49,110.41,99.87,78.27,1,car,1
2,7,235.58,109.08,101.53,71.74,1,car,1
3,1,855.06,477.94,182.27,203.46,1,car,1
3,2,1323.84,450.51,135.03,138.72,1,car,1
3,3,1698.94,114.64,112.12,87.13,1,car,1
3,4,1571.48,109.24,111.54,86.54,1,car,1
3,5,114.74,115.58,100.58,84.58,1,car,1
3,6,356.16,110.4,99.53,76.1,1,car,1
3,7,235.16,109.07,101.98,72.48,1,car,1
3,8,1777.19,900.82,142.13,179.18,1,car,1
3,9,26.83,848.23,139.35,136.08,1,car,1
4,1,857.9,475.75,179.82,209.33,1,car,1
4,2,1323.6,450.8,135.24,138.07,1,car,1
4,3,1697.58,114.81,113.51,87.13,1,car,1
4,4,1571.03,109.11,112.14,86.88,1,car,1
4,5,115.16,115.55,99.91,85.19,1,car,1
4,6,355.83,110.39,99.19,73.92,1,car,1
4,7,234.75,109.06,102.43,73.21,1,car,1
4,8,1777.33,901.52,141.98,178.48,1,car,1
4,9,27.12,848.52,138.91,135.36,1,car,1
5,1,860.75,473.57,177.38,215.2,1,car,1
5,2,1323.36,451.09,135.46,137.42,1,car,1
5,3,1696.22,114.98,114.9,87.14,1,car,1
5,4,1570.59,108.98,112.74,87.23,1,car,1
5,5,115.59,115.52,99.25,85.79,1,car,1
5,6,355.5,110.37,98.85,71.75,1,car,1
5,7,234.34,109.05,102.89,73.94,1,car,1
5,8,1777.47,902.21,141.83,177.79,1,car,1
5,9,27.4,848.8,138.48,134.64,1,car,1
6,1,863.59,471.38,174.93,221.08,1,car,1
6,2,1323.12,451.38,135.68,136.77,1,car,1
6,3,1694.87,115.15,116.29,87.14,1,car,1
6,4,1570.15,108.85,113.34,87.58,1,car,1
6,5,116.01,115.49,98.58,86.39,1,car,1
6,6,355.17,110.36,98.51,69.58,1,car,1
6,7,233.93,109.05,103.34,74.68,1,car,1
6,8,1777.61,902.91,141.68,177.09,1,car,1
6,9,27.69,849.08,138.05,133.93,1,car,1
7,1,866.43,469.19,172.48,226.95,1,car,1
7,2,1322.89,451.67,135.89,136.12,1,car,1
7,3,1695.15,114.54,115.94,87.9,1,car,1
7,4,1570.69,108.74,112.75,87.89,1,car,1
7,5,116.43,115.46,97.92,86.99,1,car,1
7,6,355.01,110.41,99.28,71.45,1,car,1
7,7,233.94,108.41,103.31,74.33,1,car,1
7,8,1777.76,903.6,141.53,176.4,1,car,1
7,9,27.98,849.36,137.62,133.21,1,car,1
7,10,673.33,450.48,194.74,216.56,1,car,1
8,1,869.28,467.0,170.03,232.82,1,car,1
8,2,1322.65,451.96,136.11,135.47,1,car,1
8,3,1695.43,113.94,115.6,88.67,1,car,1
8,4,1571.23,108.63,112.15,88.21,1,car,1
8,5,116.86,115.43,97.26,87.59,1,car,1
8,6,354.86,110.47,100.05,73.31,1,car,1
8,7,233.95,107.78,103.28,73.99,1,car,1
8,8,1777.9,904.3,141.38,175.7,1,car,1
8,9,28.26,849.65,137.19,132.5,1,car,1
8,10,686.98,469.32,186.84,199.42,1,car,1
9,1,872.12,464.81,167.58,238.69,1,car,1
9,2,1322.41,452.25,136.33,134.82,1,car,1
9,3,1695.72,113.33,115.25,89.44,1,car,1
9,4,1571.77,108.53,111.55,88.52,1,car,1
9,5,117.28,115.4,96.59,88.19,1,car,1
9,6,354.7,110.52,100.82,75.18,1,car,1
9,7,233.96,107.15,103.25,73.64,1,car,1
9,8,1778.04,904.99,141.23,175.01,1,car,1
9,9,28.39,849.65,137.5,132.53,1,car,1
9,10,700.64,488.16,178.93,182.27,1,car,1
10,1,893.1,466.88,166.8,231.72,1,car,1
10,2,1322.18,452.54,136.55,134.17,1,car,1
10,3,1696.0,112.73,114.91,90.21,1,car,1
10,4,1572.31,108.42,110.95,88.84,1,car,1
10,5,117.7,115.37,95.93,88.8,1,car,1
10,6,354.55,110.57,101.59,77.05,1,car,1
10,7,233.98,106.52,103.22,73.3,1,car,1
10,8,1778.18,905.69,141.08,174.31,1,car,1
10,9,28.52,849.65,137.81,132.57,1,car,1
10,10,714.29,507.01,171.02,165.13,1,car,1
11,1,914.08,468.95,166.02,224.75,1,car,1
11,2,1321.94,452.84,136.76,133.52,1,car,1
11,3,1696.28,112.12,114.56,90.98,1,car,1
11,4,1572.86,108.31,110.35,89.15,1,car,1
11,5,117.85,115.23,96.0,87.15,1,car,1
11,6,354.4,110.62,102.36,78.91,1,car,1
11,7,233.99,105.88,103.19,72.95,1,car,1
11,8,1778.33,906.38,140.93,173.62,1,car,1
11,9,28.64,849.65,138.12,132.61,1,car,1
11,10,727.95,525.85,163.12,147.98,1,car,1
12,1,935.07,471.02,165.25,217.77,1,car,1
12,2,1321.7,453.13,136.98,132.86,1,car,1
12,3,1696.07,112.62,115.09,90.13,1,car,1
12,4,1573.01,108.44,110.0,88.84,1,car,1
12,5,118.01,115.09,96.07,85.5,1,car,1
12,6,354.49,110.55,101.96,79.97,1,car,1
12,7,232.43,108.01,105.22,73.16,1,car,1
12,8,1778.47,907.08,140.78,172.92,1,car,1
12,9,28.77,849.65,138.43,132.64,1,car,1
12,10,741.6,544.69,155.21,130.83,1,car,1
13,1,956.05,473.08,164.47,210.8,1,car,1
13,2,1321.46,453.42,137.2,132.21,1,car,1
13,3,1695.85,113.11,115.61,89.29,1,car,1
13,4,1573.16,108.57,109.64,88.53,1,car,1
13,5,118.16,114.96,96.15,83.85,1,car,1
13,6,354.58,110.47,101.55,81.03,1,car,1
13,7,230.87,110.14,107.24,73.37,1,car,1
13,8,1778.61,907.77,140.63,172.23,1,car,1
13,9,28.9,849.65,138.73,132.68,1,car,1
13,10,735.15,527.05,156.84,140.61,1,car,1
14,1,977.03,475.15,163.69,203.82,1,car,1
14,2,1321.23,453.71,137.41,131.56,1,car,1
14,3,1695.64,113.6,116.13,88.44,1,car,1
14,4,1573.31,108.7,109.28,88.22,1,car,1
14,5,118.31,114.82,96.22,82.21,1,car,1
14,6,354.67,110.39,101.15,82.09,1,car,1
14,7,229.31,112.27,109.26,73.58,1,car,1
14,8,1778.75,908.47,140.48,171.53,1,car,1
14,9,29.11,849.59,138.39,132.72,1,car,1
14,10,728.69,509.41,158.47,150.38,1,car,1
15,1,951.83,471.27,164.75,208.72,1,car,1
15,2,1320.99,454.0,137.63,130.91,1,car,1
15,3,1695.42,114.09,116.66,87.59,1,car,1
15,4,1573.46,108.83,108.93,87.91,1,car,1
15,5,118.46,114.68,96.29,80.56,1,car,1
15,6,354.76,110.32,100.74,83.15,1,car,1
15,7,227.75,114.39,111.29,73.78,1,car,1
15,8,1778.9,909.16,140.33,170.84,1,car,1
15,9,29.32,849.52,138.05,132.77,1,car,1
15,10,722.24,491.78,160.1,160.15,1,car,1
16,1,926.62,467.4,165.82,213.61,1,car,1
16,2,1320.75,454.29,137.85,130.26,1,car,1
16,3,1695.21,114.58,117.18,86.75,1,car,1
16,4,1573.61,108.96,108.57,87.6,1,car,1
16,5,119.05,114.76,95.69,80.73,1,car,1
16,6,354.85,110.24,100.34,84.21,1,car,1
16,7,226.19,116.52,113.31,73.99,1,car,1
16,8,1779.04,909.86,140.18,170.14,1,car,1
16,9,29.52,849.46,137.71,132.81,1,car,1
16,10,715.78,474.14,161.73,169.93,1,car,1
17,1,901.41,463.52,166.88,218.5,1,car,1
17,2,1320.52,454.58,138.07,129.61,1,car,1
17,3,1695.86,114.32,116.23,87.09,1,car,1
17,4,1574.57,109.03,107.61,87.39,1,car,1
17,5,119.64,114.84,95.09,80.9,1,car,1
17,6,355.01,110.26,100.58,83.68,1,car,1
17,7,227.0,114.91,111.95,74.18,1,car,1
