1,1,708.93,298.34,159.88,159.13,1,car,1
1,2,326.65,391.08,142.5,105.47,1,car,1
1,3,493.25,172.66,111.79,95.68,1,car,1
2,1,708.82,298.35,159.85,159.12,1,car,1
2,2,326.95,391.07,142.25,105.54,1,car,1
2,3,490.52,173.0,111.56,96.15,1,car,1
3,1,708.7,298.36,159.82,159.11,1,car,1
3,2,327.26,391.05,141.99,105.61,1,car,1
3,3,487.8,173.35,111.33,96.62,1,car,1
4,1,708.59,298.37,159.79,159.11,1,car,1
4,2,327.56,391.04,141.73,105.68,1,car,1
4,3,485.07,173.7,111.11,97.1,1,car,1
5,1,708.47,298.38,159.76,159.1,1,car,1
5,2,327.86,391.02,141.47,105.75,1,car,1
5,3,482.35,174.04,110.88,97.57,1,car,1
6,1,708.36,298.39,159.74,159.09,1,car,1
6,2,328.16,391.0,141.21,105.82,1,car,1
6,3,479.62,174.39,110.65,98.05,1,car,1
7,1,708.36,298.71,159.96,158.77,1,car,1
7,2,327.69,390.99,141.7,105.85,1,car,1
7,3,475.58,175.19,111.0,97.97,1,car,1
8,1,708.37,299.03,160.18,158.46,1,car,1
8,2,327.22,390.97,142.19,105.87,1,car,1
8,3,471.53,175.99,111.35,97.9,1,car,1
9,1,708.38,299.36,160.41,158.14,1,car,1
9,2,326.76,390.95,142.68,105.89,1,car,1
9,3,467.49,176.79,111.7,97.83,1,car,1
10,1,708.38,299.68,160.63,157.82,1,car,1
10,2,326.29,390.93,143.17,105.92,1,car,1
10,3,463.44,177.59,112.05,97.76,1,car,1
11,1,708.39,300.0,160.86,157.5,1,car,1
11,2,325.83,390.91,143.66,105.94,1,car,1
11,3,459.4,178.39,112.39,97.69,1,car,1
12,1,710.34,299.82,158.7,159.36,1,car,1
12,2,325.36,390.9,144.15,105.96,1,car,1
12,3,455.09,179.26,112.4,97.38,1,car,1
13,1,712.29,299.63,156.55,161.22,1,car,1
13,2,325.54,390.88,143.97,105.99,1,car,1
13,3,450.78,180.13,112.41,97.07,1,car,1
14,1,714.25,299.45,154.39,163.08,1,car,1
14,2,325.73,390.87,143.8,106.01,1,car,1
14,3,446.47,181.0,112.41,96.76,1,car,1
15,1,716.2,299.26,152.23,164.94,1,car,1
15,2,325.91,390.85,143.62,106.03,1,car,1
15,3,442.16,181.87,112.42,96.45,1,car,1
16,1,718.15,299.08,150.08,166.8,1,car,1
16,2,326.1,390.84,143.44,106.06,1,car,1
16,3,437.85,182.75,112.43,96.14,1,car,1
17,1,716.3,309.39,154.53,155.56,1,car,1
17,2,326.28,390.83,143.27,106.08,1,car,1
17,3,433.17,183.27,112.44,96.24,1,car,1
18,1,714.45,319.7,158.98,144.31,1,car,1
18,2,326.47,390.81,143.09,106.1,1,car,1
18,3,428.49,183.78,112.46,96.34,1,car,1
19,1,712.6,330.01,163.42,133.07,1,car,1
19,2,326.83,390.84,142.73,106.17,1,car,1
19,3,423.8,184.3,112.48,96.45,1,car,1
20,1,710.74,340.32,167.87,121.83,1,car,1
20,2,327.19,390.86,142.38,106.24,1,car,1
20,3,419.12,184.82,112.5,96.55,1,car,1
20,4,767.16,298.41,101.8,88.67,1,car,1
20,5,816.03,403.94,72.4,68.36,1,car,1
21,1,708.89,350.63,172.32,110.59,1,car,1
21,2,327.56,390.89,142.02,106.3,1,car,1
21,3,414.44,185.34,112.52,96.66,1,car,1
21,4,767.16,297.91,101.86,88.56,1,car,1
21,5,816.33,403.94,72.38,68.24,1,car,1
22,1,708.98,350.63,168.83,109.92,1,car,1
22,2,327.92,390.92,141.66,106.37,1,car,1
22,3,409.93,185.65,113.26,96.65,1,car,1
22,4,767.17,297.41,101.91,88.45,1,car,1
22,5,816.63,403.94,72.36,68.12,1,car,1
23,1,709.07,350.62,165.35,109.24,1,car,1
23,2,328.29,390.94,141.31,106.44,1,car,1
23,3,405.43,185.96,114.01,96.63,1,car,1
23,4,767.17,296.92,101.97,88.34,1,car,1
23,5,816.93,403.94,72.34,68.01,1,car,1
24,1,709.16,350.62,161.86,108.57,1,car,1
24,2,328.26,391.01,141.35,106.31,1,car,1
24,3,400.92,186.26,114.75,96.62,1,car,1
24,4,767.18,296.42,102.02,88.23,1,car,1
